community_area,year,month,total_crime_count,total_crime_weight,avg_latitude,avg_longitude,arrest_rate,risk_score,safety_score
38.0,2016,4,242,1181.0,41.81220353281818,-87.61678202241322,0.194,20.77,79.23
38.0,2016,5,278,1365.0,41.81273489138489,-87.61726995576979,0.158,23.16,76.84
38.0,2016,6,302,1550.0,41.812438743817886,-87.61775264181126,0.179,24.77,75.23
38.0,2016,7,319,1664.0,41.81302265479937,-87.61771895472414,0.11,26.62,73.38
38.0,2016,8,343,1828.0,41.81236941355102,-87.61694085038484,0.14,27.97,72.03
38.0,2016,9,314,1542.0,41.812427639372615,-87.61644969444268,0.159,25.13,74.87
38.0,2016,10,293,1469.0,41.81279834315017,-87.61697899051194,0.181,23.98,76.02
38.0,2016,11,252,1330.0,41.812755492051586,-87.61674540823809,0.151,22.49,77.51
38.0,2016,12,235,1164.0,41.81302149481702,-87.61626381577021,0.132,21.14,78.86
38.0,2017,1,223,1102.0,41.81156492984305,-87.61714733304036,0.152,20.25,79.75
38.0,2017,2,241,1219.0,41.81243449711204,-87.61709217474274,0.141,21.56,78.44
38.0,2017,3,276,1371.0,41.81216497228985,-87.6166629632029,0.149,23.26,76.74
38.0,2017,4,272,1408.0,41.81208558868383,-87.61704491093383,0.14,23.55,76.45
38.0,2017,5,281,1429.0,41.813007131626335,-87.61653416811743,0.171,23.56,76.44
38.0,2017,6,285,1495.0,41.8124386424807,-87.61689821645263,0.168,24.15,75.85
38.0,2017,7,326,1684.0,41.8125338348681,-87.61665450172086,0.178,26.21,73.79
38.0,2017,8,328,1751.0,41.811871053091465,-87.61720774875916,0.174,26.79,73.21
38.0,2017,9,251,1275.0,41.812929454641434,-87.61719639373705,0.183,21.74,78.26
38.0,2017,10,317,1619.0,41.812536780110406,-87.61694615715773,0.174,25.61,74.39
38.0,2017,11,337,1720.0,41.812708192353114,-87.61774322775075,0.24,26.06,73.94
38.0,2017,12,258,1386.0,41.81217840912404,-87.61674520497287,0.174,22.78,77.22
38.0,2018,1,239,1184.0,41.812489001167364,-87.61749987624268,0.197,20.71,79.29
38.0,2018,2,217,1112.0,41.81131034554378,-87.61634937529033,0.194,19.8,80.2
38.0,2018,3,246,1263.0,41.811519902634146,-87.61597983726423,0.167,21.73,78.27
38.0,2018,4,286,1457.0,41.81146364441608,-87.61631634655245,0.143,24.14,75.86
38.0,2018,5,318,1646.0,41.81264538564466,-87.6177305611195,0.126,26.3,73.7
38.0,2018,6,293,1528.0,41.812383099361774,-87.61629699761092,0.164,24.59,75.41
38.0,2018,7,304,1595.0,41.8124941029704,-87.61758299610197,0.164,25.28,74.72
38.0,2018,8,314,1625.0,41.81275372776115,-87.61663667042039,0.162,25.71,74.29
38.0,2018,9,253,1298.0,41.812402511857705,-87.6169551777747,0.174,22.04,77.96
38.0,2018,10,247,1249.0,41.812553307704455,-87.61708923251012,0.166,21.65,78.35
38.0,2018,11,245,1284.0,41.81109694413062,-87.61735255078368,0.245,21.08,78.92
38.0,2018,12,240,1215.0,41.812335959708335,-87.61761205481666,0.171,21.22,78.78
38.0,2019,1,220,1125.0,41.81175484552272,-87.61672806628182,0.255,19.34,80.66
38.0,2019,2,238,1148.0,41.81210282771429,-87.6166109110042,0.252,19.87,80.13
38.0,2019,3,256,1258.0,41.81206161779297,-87.61643669201953,0.27,20.85,79.15
38.0,2019,4,240,1227.0,41.81211726610833,-87.61701602544584,0.192,21.1,78.9
38.0,2019,5,328,1642.0,41.81198306660366,-87.61669277758841,0.229,25.43,74.57
38.0,2019,6,354,1734.0,41.812210599514124,-87.61734805725423,0.203,26.85,73.15
38.0,2019,7,333,1668.0,41.811272818891894,-87.61620643357658,0.201,25.99,74.01
38.0,2019,8,309,1588.0,41.81235334768932,-87.61635331889967,0.233,24.64,75.36
38.0,2019,9,332,1690.0,41.81257213112048,-87.6170336626506,0.16,26.55,73.45
38.0,2019,10,268,1357.0,41.81238004166045,-87.6167060571791,0.187,22.63,77.37
38.0,2019,11,235,1103.0,41.8118962128,-87.61688306813191,0.149,20.52,79.48
38.0,2019,12,263,1344.0,41.81234342874145,-87.61731099777187,0.148,22.82,77.18
38.0,2020,1,259,1255.0,41.81125543921622,-87.6172472186255,0.201,21.57,78.43
38.0,2020,2,244,1208.0,41.81189257770902,-87.61623269463526,0.242,20.53,79.47
38.0,2020,3,217,1133.0,41.81168777808755,-87.61711979265898,0.198,19.91,80.09
38.0,2020,4,181,958.0,41.811142827309396,-87.61766165324309,0.122,18.71,81.29
38.0,2020,5,255,1250.0,41.81138304792157,-87.61660037385882,0.125,22.21,77.79
38.0,2020,6,277,1434.0,41.812449389469315,-87.61696866472924,0.054,24.69,75.31
38.0,2020,7,263,1369.0,41.81305213517491,-87.61784574811026,0.091,23.58,76.42
38.0,2020,8,276,1405.0,41.81282022418116,-87.6173336681558,0.072,24.28,75.72
38.0,2020,9,240,1252.0,41.81210507014167,-87.6174250853,0.1,22.2,77.8
38.0,2020,10,228,1169.0,41.81302825846491,-87.61729726028508,0.145,20.92,79.08
38.0,2020,11,249,1338.0,41.812895931847386,-87.61769800065059,0.092,23.08,76.92
38.0,2020,12,205,1057.0,41.81308957941951,-87.61787850621953,0.088,20.23,79.77
38.0,2021,1,211,1134.0,41.812435387862564,-87.6175843912417,0.1,20.79,79.21
38.0,2021,2,200,1065.0,41.81217697493,-87.617549177185,0.145,19.62,80.38
38.0,2021,3,198,1008.0,41.8121978719798,-87.61724855466667,0.096,19.66,80.34
38.0,2021,4,185,951.0,41.81203937867027,-87.61711012828108,0.119,18.76,81.24
38.0,2021,5,216,1094.0,41.81291272611111,-87.61776433377315,0.065,20.94,79.06
38.0,2021,6,265,1441.0,41.81312538313585,-87.61809176873585,0.072,24.34,75.66
38.0,2021,7,232,1221.0,41.81265058819396,-87.61792617706034,0.091,21.92,78.08
38.0,2021,8,230,1210.0,41.81315352713913,-87.61736805274349,0.078,21.92,78.08
38.0,2021,9,259,1389.0,41.812633271200774,-87.61713466695367,0.127,23.29,76.71
38.0,2021,10,260,1350.0,41.81096747668077,-87.61736531743462,0.092,23.37,76.63
38.0,2021,11,246,1296.0,41.81238662313822,-87.6170423227439,0.106,22.58,77.42
38.0,2021,12,235,1194.0,41.81155721451915,-87.61721736471064,0.102,21.66,78.34
38.0,2022,1,256,1340.0,41.81253475984766,-87.61844424154297,0.098,23.17,76.83
38.0,2022,2,211,1097.0,41.812369247526064,-87.61723749101422,0.114,20.38,79.62
38.0,2022,3,259,1339.0,41.8122187955444,-87.61679964325869,0.112,23.08,76.92
38.0,2022,4,243,1203.0,41.81315122249382,-87.61682680839095,0.148,21.41,78.59
38.0,2022,5,268,1353.0,41.812583823761194,-87.61709944741418,0.168,22.79,77.21
38.0,2022,6,287,1444.0,41.81202901168641,-87.61628088683972,0.132,24.17,75.83
38.0,2022,7,321,1648.0,41.812223491781936,-87.61695041272274,0.106,26.57,73.43
38.0,2022,8,312,1663.0,41.81245267032693,-87.61708278727563,0.067,26.9,73.1
38.0,2022,9,307,1626.0,41.81197594312704,-87.61690092212704,0.065,26.56,73.44
38.0,2022,10,368,2029.0,41.81291106057065,-87.61705549902173,0.09,30.43,69.57
38.0,2022,11,298,1605.0,41.812230205426175,-87.616850381349,0.097,25.91,74.09
38.0,2022,12,267,1398.0,41.81207720209363,-87.61667086570787,0.071,24.07,75.93
38.0,2023,1,307,1682.0,41.81243586208469,-87.61701220273616,0.085,26.78,73.22
38.0,2023,2,263,1351.0,41.811578546532324,-87.61724982529277,0.118,23.18,76.82
38.0,2023,3,275,1431.0,41.81251858349091,-87.61703749590909,0.105,24.12,75.88
38.0,2023,4,337,1774.0,41.812175212899106,-87.6172339305816,0.11,27.76,72.24
38.0,2023,5,328,1725.0,41.81254804379268,-87.61749709393598,0.098,27.36,72.64
38.0,2023,6,397,2128.0,41.81176618902015,-87.61692200156172,0.078,31.81,68.19
38.0,2023,7,357,1875.0,41.81223544080392,-87.61706203667788,0.104,28.94,71.06
38.0,2023,8,362,1935.0,41.81228512214917,-87.61755926035083,0.138,29.14,70.86
38.0,2023,9,322,1689.0,41.81200122700932,-87.61760925635714,0.075,27.21,72.79
38.0,2023,10,302,1596.0,41.81192598815563,-87.6168558222682,0.076,26.13,73.87
38.0,2023,11,283,1508.0,41.812504402038876,-87.61698568657951,0.078,25.11,74.89
38.0,2023,12,290,1581.0,41.81295040053448,-87.61726740505172,0.066,25.91,74.09
38.0,2024,1,269,1406.0,41.81218128210781,-87.6161722825762,0.108,23.8,76.2
38.0,2024,2,256,1345.0,41.81279729959375,-87.6176741570625,0.09,23.29,76.71
38.0,2024,3,302,1581.0,41.81213778820861,-87.61723644204636,0.113,25.66,74.34
38.0,2024,4,305,1602.0,41.81213803667213,-87.61728964303279,0.102,25.98,74.02
38.0,2024,5,311,1622.0,41.81212414961415,-87.61733827427975,0.096,26.29,73.71
38.0,2024,6,324,1685.0,41.81164704569444,-87.6172323821605,0.099,26.97,73.03
38.0,2024,7,344,1760.0,41.81150259465698,-87.61677385434011,0.131,27.58,72.42
38.0,2024,8,426,2190.0,41.8118565545892,-87.61659472894132,0.103,32.56,67.44
38.0,2024,9,327,1659.0,41.81137212966055,-87.6167199318257,0.07,27.12,72.88
38.0,2024,10,316,1627.0,41.81219292922468,-87.61586682833861,0.108,26.31,73.69
38.0,2024,11,312,1646.0,41.81148537321154,-87.61566959864423,0.125,26.2,73.8
38.0,2024,12,308,1587.0,41.812320759402596,-87.61672352090585,0.104,25.9,74.1
38.0,2025,1,297,1512.0,41.811839442050506,-87.61691844362626,0.145,24.73,75.27
38.0,2025,2,215,1130.0,41.81281695051163,-87.6169979557256,0.172,20.11,79.89
38.0,2025,3,234,1202.0,41.81289282011112,-87.61666237122222,0.12,21.52,78.48
38.0,2025,4,246,1249.0,41.81302575532114,-87.61647761469918,0.138,21.91,78.09
38.0,2025,5,296,1473.0,41.812682229949324,-87.61620953631419,0.088,25.0,75.0
38.0,2025,6,297,1555.0,41.812563775037034,-87.61636752164647,0.138,25.12,74.88
38.0,2025,7,316,1642.0,41.812394897518985,-87.61624625703799,0.139,26.1,73.9
38.0,2025,8,303,1560.0,41.811495300722775,-87.6158072229769,0.155,25.1,74.9
38.0,2025,9,305,1591.0,41.812304493501635,-87.61570200217706,0.115,25.77,74.23
38.0,2025,10,321,1603.0,41.8127773333053,-87.61601038883178,0.087,26.43,73.57
38.0,2025,11,264,1375.0,41.81232700191667,-87.61704466078787,0.11,23.46,76.54
38.0,2025,12,289,1457.0,41.81151001766782,-87.61667902774394,0.073,24.9,75.1
39.0,2015,1,113,573.0,41.80968220636283,-87.59890177065486,0.168,14.14,85.86
39.0,2015,2,78,402.0,41.81002047662821,-87.59777006039744,0.205,11.85,88.15
39.0,2015,3,118,580.0,41.809290669711864,-87.59750869833898,0.144,14.52,85.48
39.0,2015,4,107,526.0,41.809580922514016,-87.59929237800934,0.084,14.52,85.48
39.0,2015,5,128,636.0,41.80848419907812,-87.59893361721093,0.219,14.38,85.62
39.0,2015,6,117,599.0,41.8096925995641,-87.59942354548717,0.12,14.89,85.11
39.0,2015,7,151,770.0,41.80936019774835,-87.59741110605299,0.093,17.05,82.95
39.0,2015,8,101,531.0,41.809478888801976,-87.59751879160397,0.099,14.29,85.71
39.0,2015,9,125,599.0,41.808582124688,-87.597116011448,0.128,14.95,85.05
39.0,2015,10,105,504.0,41.80857022928572,-87.59792470640001,0.133,13.83,86.17
39.0,2015,11,105,523.0,41.809077096438095,-87.59767847605714,0.124,14.06,85.94
39.0,2015,12,88,428.0,41.809068869215906,-87.60018153977272,0.182,12.46,87.54
39.0,2016,1,111,542.0,41.80902242996397,-87.59767582238739,0.09,14.65,85.35
39.0,2016,2,91,458.0,41.809160049714286,-87.59852149936263,0.143,13.13,86.87
39.0,2016,3,102,474.0,41.809456080480395,-87.5998408637451,0.059,14.29,85.71
39.0,2016,4,94,469.0,41.808793034340425,-87.59853531548936,0.074,13.95,86.05
39.0,2016,5,120,638.0,41.808544584158334,-87.59759754988333,0.083,15.6,84.4
39.0,2016,6,117,576.0,41.809436320786325,-87.59941474416239,0.111,14.8,85.2
39.0,2016,7,122,658.0,41.808903632180325,-87.59730900022952,0.049,16.12,83.88
39.0,2016,8,136,715.0,41.80848784373529,-87.59682820042647,0.11,16.19,83.81
39.0,2016,9,110,542.0,41.80957127194546,-87.59899487223636,0.082,14.72,85.28
39.0,2016,10,154,762.0,41.80898912866883,-87.59801118764935,0.071,17.26,82.74
39.0,2016,11,125,623.0,41.808968443295996,-87.598482351624,0.064,15.77,84.23
39.0,2016,12,117,567.0,41.80889679965812,-87.59693616141026,0.068,15.17,84.83
39.0,2017,1,137,665.0,41.80923998175912,-87.59800588644525,0.073,16.22,83.78
39.0,2017,2,108,518.0,41.80943628656482,-87.59869489596296,0.12,14.12,85.88
39.0,2017,3,90,461.0,41.809344653644445,-87.59942010545555,0.167,12.9,87.1
39.0,2017,4,97,453.0,41.81003555029897,-87.5990314430206,0.052,14.12,85.88
39.0,2017,5,142,709.0,41.80927382459155,-87.59942751823944,0.106,16.31,83.69
39.0,2017,6,127,608.0,41.8091818890315,-87.59908689585039,0.094,15.39,84.61
39.0,2017,7,149,743.0,41.80924259210738,-87.59820225410067,0.134,16.4,83.6
39.0,2017,8,132,623.0,41.80895046745455,-87.59806962019697,0.053,16.01,83.99
39.0,2017,9,125,615.0,41.808742006319996,-87.59863807321601,0.096,15.39,84.61
39.0,2017,10,132,671.0,41.809248105939396,-87.59775400078787,0.114,15.76,84.24
39.0,2017,11,124,627.0,41.808834095854834,-87.59765434220968,0.089,15.54,84.46
39.0,2017,12,141,750.0,41.80890742934043,-87.59798243006382,0.092,16.73,83.27
39.0,2018,1,116,537.0,41.80923941886206,-87.5987266655,0.103,14.57,85.43
39.0,2018,2,97,473.0,41.809155069,-87.59780786792784,0.175,13.03,86.97
39.0,2018,3,145,703.0,41.80903471164827,-87.59904273255862,0.117,16.2,83.8
39.0,2018,4,106,514.0,41.80895628880189,-87.59903260986793,0.075,14.5,85.5
39.0,2018,5,126,615.0,41.8083948045635,-87.5975185244365,0.063,15.74,84.26
39.0,2018,6,145,708.0,41.808907236682764,-87.59921588695863,0.069,16.72,83.28
39.0,2018,7,140,701.0,41.808415861614286,-87.59836914305714,0.064,16.62,83.38
39.0,2018,8,113,561.0,41.80934635150442,-87.5977189771062,0.062,15.11,84.89
39.0,2018,9,104,527.0,41.80871865553846,-87.59787797183654,0.154,13.77,86.23
39.0,2018,10,115,578.0,41.80825330506957,-87.59717403174783,0.096,14.94,85.06
39.0,2018,11,120,583.0,41.808782530175,-87.59848336614166,0.075,15.27,84.73
39.0,2018,12,115,556.0,41.8093489949913,-87.59835841289565,0.13,14.43,85.57
39.0,2019,1,120,579.0,41.809434124774995,-87.59798240824166,0.117,14.83,85.17
39.0,2019,2,87,421.0,41.80888011352874,-87.59687380356321,0.161,12.6,87.4
39.0,2019,3,82,369.0,41.808793930207315,-87.59686843470732,0.195,11.78,88.22
39.0,2019,4,113,543.0,41.80826997054868,-87.59780518676105,0.15,14.09,85.91
39.0,2019,5,132,642.0,41.80892535218182,-87.59803650590152,0.091,15.77,84.23
39.0,2019,6,119,607.0,41.80886392880672,-87.59767474965545,0.126,14.92,85.08
39.0,2019,7,109,541.0,41.80936527918349,-87.59780079705504,0.073,14.77,85.23
39.0,2019,8,134,636.0,41.808646444686566,-87.59781098864926,0.075,15.93,84.07
39.0,2019,9,108,495.0,41.80875059323148,-87.59847874566667,0.139,13.76,86.24
39.0,2019,10,133,634.0,41.808533533172934,-87.59701926511279,0.045,16.19,83.81
39.0,2019,11,113,564.0,41.8083610110354,-87.597572203177,0.062,15.13,84.87
39.0,2019,12,128,602.0,41.80977311989844,-87.59989368633593,0.156,14.75,85.25
39.0,2020,1,87,454.0,41.809205097367816,-87.59771346805746,0.138,13.08,86.92
39.0,2020,2,77,325.0,41.80870374931169,-87.5973044775974,0.091,12.41,87.59
39.0,2020,3,88,418.0,41.809057637806816,-87.5982299187841,0.08,13.41,86.59
39.0,2020,4,72,366.0,41.809176868125,-87.59858254001388,0.111,12.41,87.59
39.0,2020,5,98,476.0,41.80906256787755,-87.59929773468367,0.102,13.8,86.2
39.0,2020,6,108,561.0,41.80958453536112,-87.60051871700925,0.028,15.36,84.64
39.0,2020,7,112,564.0,41.80882929413393,-87.59843732947321,0.027,15.47,84.53
39.0,2020,8,113,592.0,41.80821846479646,-87.59693546374336,0.071,15.25,84.75
39.0,2020,9,96,478.0,41.80872331608334,-87.59782142445833,0.031,14.49,85.51
39.0,2020,10,140,700.0,41.80932096745714,-87.59803567535,0.05,16.76,83.24
39.0,2020,11,94,462.0,41.80896773041489,-87.59816058096808,0.074,13.9,86.1
39.0,2020,12,95,473.0,41.809114766589474,-87.59869979091579,0.105,13.69,86.31
39.0,2021,1,92,463.0,41.80830436873913,-87.5949014524674,0.13,13.31,86.69
39.0,2021,2,77,405.0,41.808842014363634,-87.59841503241559,0.052,13.39,86.61
39.0,2021,3,86,411.0,41.809065908651164,-87.59817295095348,0.047,13.65,86.35
39.0,2021,4,90,458.0,41.80892428523333,-87.59807554887779,0.078,13.76,86.24
39.0,2021,5,117,577.0,41.80881329694872,-87.59874967210256,0.009,15.84,84.16
39.0,2021,6,120,577.0,41.809003801825,-87.59795134800834,0.058,15.4,84.6
39.0,2021,7,120,634.0,41.80838337975,-87.59849377549999,0.058,15.82,84.18
39.0,2021,8,124,619.0,41.80845986528226,-87.59795298554032,0.032,16.04,83.96
39.0,2021,9,120,615.0,41.80869509935,-87.59745741834999,0.075,15.51,84.49
39.0,2021,10,120,610.0,41.80988219468334,-87.59800904436666,0.067,15.56,84.44
39.0,2021,11,112,585.0,41.80915960719643,-87.5982418395,0.036,15.53,84.47
39.0,2021,12,108,567.0,41.80904012059259,-87.59595817183333,0.056,15.13,84.87
39.0,2022,1,104,533.0,41.80874847852885,-87.59826365920192,0.077,14.59,85.41
39.0,2022,2,110,577.0,41.80861034017273,-87.59801565789999,0.036,15.43,84.57
39.0,2022,3,141,721.0,41.80954749748227,-87.59900960135461,0.099,16.44,83.56
39.0,2022,4,128,654.0,41.80893424875,-87.59697986548437,0.062,16.07,83.93
39.0,2022,5,109,565.0,41.80850585237615,-87.59785180943119,0.101,14.68,85.32
39.0,2022,6,151,781.0,41.808289787602654,-87.59740995317219,0.06,17.47,82.53
39.0,2022,7,175,878.0,41.80877862344,-87.59727007954858,0.034,18.88,81.12
39.0,2022,8,175,928.0,41.808871564011426,-87.5977430472,0.034,19.25,80.75
39.0,2022,9,143,731.0,41.809107507699295,-87.59747397262237,0.042,17.12,82.88
39.0,2022,10,173,925.0,41.80836841418497,-87.59647482360116,0.069,18.84,81.16
39.0,2022,11,171,903.0,41.80859360553217,-87.59745348087719,0.088,18.46,81.54
39.0,2022,12,206,1020.0,41.80826635709223,-87.59660395632525,0.107,19.78,80.22
39.0,2023,1,200,1037.0,41.808309067345,-87.59612171959499,0.05,20.37,79.63
39.0,2023,2,159,804.0,41.80852164287422,-87.59736267510063,0.063,17.75,82.25
39.0,2023,3,144,748.0,41.80860931295834,-87.59783116275,0.069,16.99,83.01
39.0,2023,4,156,806.0,41.80834966552564,-87.59711912708974,0.064,17.7,82.3
39.0,2023,5,164,833.0,41.80844044997561,-87.59715373540854,0.055,18.14,81.86
39.0,2023,6,160,798.0,41.8092915058125,-87.597679111025,0.05,17.86,82.14
39.0,2023,7,235,1213.0,41.80875712804681,-87.59697694051489,0.026,22.56,77.44
39.0,2023,8,203,1015.0,41.80838969361576,-87.59616542103447,0.069,20.07,79.93
39.0,2023,9,182,892.0,41.80809903375275,-87.59632565808242,0.038,19.08,80.92
39.0,2023,10,161,831.0,41.808706982670806,-87.59783943513042,0.037,18.25,81.75
39.0,2023,11,151,757.0,41.80800448168212,-87.59609043349008,0.046,17.42,82.58
39.0,2023,12,131,673.0,41.808859116679386,-87.59818301639694,0.046,16.43,83.57
39.0,2024,1,156,744.0,41.808912003230766,-87.5981088606923,0.045,17.43,82.57
39.0,2024,2,169,855.0,41.80854665671006,-87.59734349266863,0.059,18.35,81.65
39.0,2024,3,141,720.0,41.80832727120568,-87.59708926259574,0.064,16.79,83.21
39.0,2024,4,132,639.0,41.80870092598485,-87.59802397066666,0.091,15.75,84.25
39.0,2024,5,150,767.0,41.80824220522,-87.5974842008,0.04,17.54,82.46
39.0,2024,6,196,1016.0,41.80853373396428,-87.59730124507144,0.041,20.23,79.77
39.0,2024,7,172,891.0,41.8088239425814,-87.5983122561628,0.064,18.63,81.37
39.0,2024,8,197,1028.0,41.80880259289848,-87.59782711436549,0.046,20.29,79.71
39.0,2024,9,194,982.0,41.80880761063917,-87.59788480652061,0.082,19.52,80.48
39.0,2024,10,217,1029.0,41.8084636117788,-87.59685314932719,0.06,20.53,79.47
39.0,2024,11,173,872.0,41.80886035304624,-87.5982086364104,0.087,18.28,81.72
39.0,2024,12,190,996.0,41.808559875021054,-87.5979153356158,0.074,19.64,80.36
39.0,2025,1,146,694.0,41.80885176321918,-87.59831184083562,0.103,16.3,83.7
39.0,2025,2,110,531.0,41.80841073575454,-87.59635463616362,0.118,14.27,85.73
39.0,2025,3,157,794.0,41.808688217496815,-87.59694629842674,0.076,17.51,82.49
39.0,2025,4,172,860.0,41.80840754587791,-87.59896355322093,0.099,18.05,81.95
39.0,2025,5,195,952.0,41.80828047147692,-87.59809090061539,0.067,19.48,80.52
39.0,2025,6,163,844.0,41.80798343257669,-87.59744140231902,0.049,18.26,81.74
39.0,2025,7,208,1044.0,41.808759185062506,-87.59846415841827,0.087,20.2,79.8
39.0,2025,8,190,937.0,41.808519840189476,-87.59747045270525,0.1,18.94,81.06
39.0,2025,9,164,798.0,41.808205465189026,-87.5983934449634,0.055,17.88,82.12
39.0,2025,10,203,954.0,41.80836975153202,-87.59752903042857,0.049,19.82,80.18
39.0,2025,11,159,814.0,41.8092252624088,-87.59751543223899,0.088,17.57,82.43
39.0,2025,12,153,748.0,41.80849883863399,-87.59752728662092,0.059,17.27,82.73
40.0,2015,1,206,1063.0,41.79149803934951,-87.62050971170873,0.296,18.21,81.79
40.0,2015,2,150,802.0,41.791124954,-87.62075666031333,0.2,16.2,83.8
40.0,2015,3,217,1104.0,41.79111330384332,-87.62033954218434,0.29,18.77,81.23
40.0,2015,4,233,1227.0,41.79082206020172,-87.62008758314164,0.236,20.52,79.48
40.0,2015,5,217,1137.0,41.791543594202764,-87.62025914981567,0.198,19.94,80.06
40.0,2015,6,201,1115.0,41.79167326271642,-87.62027901760698,0.164,19.82,80.18
40.0,2015,7,231,1227.0,41.79188594912554,-87.61996305648918,0.234,20.51,79.49
40.0,2015,8,259,1337.0,41.79118426723552,-87.62007427269113,0.232,21.86,78.14
40.0,2015,9,264,1353.0,41.79142525309849,-87.61879588829925,0.178,22.61,77.39
40.0,2015,10,305,1589.0,41.79155253989836,-87.61909936211475,0.177,25.13,74.87
40.0,2015,11,213,1118.0,41.79102608389202,-87.61966726872771,0.207,19.64,80.36
40.0,2015,12,221,1179.0,41.79069526767421,-87.61974365676018,0.195,20.36,79.64
